Vendor,SKU,Asset Type,Asset Sub Type,Description,Model
Tripp Lite,DWM1327SP,Consumable,Display,"Tripp Lite Display TV Wall Monitor Mount Arm Swivel Tilt 13"" - 27"" Screen",
Tripp Lite,DDR1327DCS,Consumable,Mounting Hardware,"Tripp Lite Dual Full Motion Flex Arm Desk Clamp for 13"" to 27"" Monitors",
Tripp Lite,DWT2655XE,Consumable,Mounting Hardware,"Tripp Lite Display TV LCD Wall Monitor Mount Tilt 26"" - 55"" Flat Screen","Tripp Lite Display TV LCD Wall Monitor Mount Tilt 26"" - 55"" Flat Screen"
Tripp Lite,DWM2655M,Consumable,Mounting Hardware,"Tripp Lite Display TV Wall Monitor Mount Arm Swivel Tilt 26"" - 55"" Screen","Tripp Lite Display TV Wall Monitor Mount Arm Swivel Tilt 26"" - 55"" Screen"
Tripp Lite,INTERNET550U,Consumable,Power Adapter,550VA UPS Compact Low Profile Standby (8) Outlet with USB Port,550VA UPS Compact Low Profile Standby
Tripp Lite,LC1200,Consumable,Power Supply,Tripp Lite Line Conditioner 1200W AVR Surge 120V 10A 60Hz 4 Outlet 7ft Cord,Line Conditioner 1200W AVR Surge
Tripp Lite,ISOBLOK 2-0-DUP,Consumable,Surge Suppressor,Tripp Lite Isobar Surge Protector Wallmount Direct Plug In 2 Outlet 1410 J,Tripp Lite Isobar Surge Protector Wallmount Direct Plug In 2 Outlet 1410 J
Tripp Lite,ISOBLOK2-0,Consumable,Surge Suppressor,Tripp Lite Isobar Surge Protector Wallmount Direct Plug In 2 Outlet 1410 J,Tripp Lite Isobar Surge Protector Wallmount Direct Plug In 2 Outlet 1410 J
Tripp Lite,LC1800,Consumable,Power Supply,Tripp Lite Line Conditioner 1800W AVR Surge 120V 15A 60Hz 6 Outlet 6ft Cord,Line Conditioner 1800W AVR Surge
Tripp Lite,N001-001-YW,Consumable,Cable,Tripp Lite 1ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 1',Tripp Lite 1ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 1'
Tripp Lite,N001-001-BL,Consumable,Cable,Tripp Lite 1ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Blue 1',Tripp Lite 1ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Blue 1'
Tripp Lite,N001-002-BL,Consumable,Cable,Tripp Lite 2ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Blue 2',Tripp Lite 2ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Blue 2'
Tripp Lite,N001-003-YW,Consumable,Cable,ripp Lite 3ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 3',ripp Lite 3ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 3'
Tripp Lite,N001-003-BL,Consumable,Cable,Tripp Lite 3' Cat5e Cat5 350MHz Blue Snagless Molded Patch Cable RJ45 M M,Tripp Lite 3' Cat5e Cat5 350MHz Blue Snagless Molded Patch Cable RJ45 M M
Tripp Lite,N001-007-BL,Consumable,Cable,Tripp Lite 7ft Cat5e Cat5 Snagless Molded Patch Cable RJ45 M M Blue 7',Tripp Lite 7ft Cat5e Cat5 Snagless Molded Patch Cable RJ45 M M Blue 7'
Tripp Lite,N001-007-YW,Consumable,Cable,Tripp Lite 7ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 7',Tripp Lite 7ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 7'
Tripp Lite,N001-010-BL,Consumable,Cable,Tripp Lite 10' Cat5e Cat5 350MHz Blue Snagless Molded Patch Cable RJ45 M M,Tripp Lite 10' Cat5e Cat5 350MHz Blue Snagless Molded Patch Cable RJ45 M M
Tripp Lite,N001-010-YW,Consumable,Cable,Tripp Lite 10ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 10',Tripp Lite 10ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 10'
Tripp Lite,N001-014-BL,Consumable,Cable,Tripp Lite 14' Cat5e Cat5 350MHz Blue Snagless Molded Patch Cable RJ45 M M,Tripp Lite 14' Cat5e Cat5 350MHz Blue Snagless Molded Patch Cable RJ45 M M
Tripp Lite,N001-014-YW,Consumable,Cable,Tripp Lite 14ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 14',Tripp Lite 14ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 14'
Tripp Lite,N001-025-YW,Consumable,Cable,Tripp Lite 25ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 25',Tripp Lite 25ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Yellow 25'
Tripp Lite,N001-025-BL,Consumable,Cable,Tripp Lite 25ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Blue 25',Tripp Lite 25ft Cat5e Cat5 350MHz Snagless Patch Cable RJ45 M M Blue 25'
Tripp Lite,N002-006-BL,Consumable,Cable,Tripp Lite 6ft Cat5e Cat5 350MHz Molded Patch Cable RJ45 M M Blue 6',Tripp Lite 6ft Cat5e Cat5 350MHz Molded Patch Cable RJ45 M M Blue 6'
Tripp Lite,N031-050,Consumable,Cable,Tripp Lite 50PK Cat5e Cat5 RJ45 Modular Connectors for Stranded Cat5e Cable,Tripp Lite 50PK Cat5e Cat5 RJ45 Modular Connectors for Stranded Cat5e Cable
Tripp Lite,N200-003-BL,Consumable,Cable,,
Tripp Lite,N200-010-BK,Consumable,Adapter,Tripp Lite 10ft Cat6 Gigabit Molded Patch Cable RJ45 M M 550MHz 24AWG Black,Tripp Lite 10ft Cat6 Gigabit Molded Patch Cable RJ45 M M 550MHz 24AWG Black
Tripp Lite,N200-010-YW,Consumable,Cable,Tripp Lite 10ft Cat6 Gigabit Molded Patch Cable RJ45 MM 550MHz 24AWG Yellow,Tripp Lite 10ft Cat6 Gigabit Molded Patch Cable RJ45 MM 550MHz 24AWG Yellow
Tripp Lite,N200-050-PU,Consumable,Cable,Tripp Lite Cat6 Cat5e Gigabit Molded Patch Cable RJ45 M M 550MH Purple 50ft,Tripp Lite Cat6 Cat5e Gigabit Molded Patch Cable RJ45 M M 550MH Purple 50ft
Tripp Lite,N201-001-BL50BP,Consumable,Cable,,
Tripp Lite,N201-001-RD,Consumable,Cable,Tripp Lite 1ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Red 1',Tripp Lite 1ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Red 1'
Tripp Lite,N201-002-BL50BP,Consumable,Cable,,
Tripp Lite,N201-003-BL,Consumable,Cable,"Tripp Lite Cat6 Gigabit Snagless Molded Patch Cable (RJ45 M M) Blue, 3'","Tripp Lite Cat6 Gigabit Snagless Molded Patch Cable (RJ45 M M) Blue, 3'"
Tripp Lite,N201-003-BK,Consumable,Cable,Tripp Lite 3' Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Black 3ft,Tripp Lite 3' Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Black 3ft
Tripp Lite,N201-003-BL50BP,Consumable,Cable,,
Tripp Lite,N201-003-RD,Consumable,Cable,Tripp Lite 3ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Red 3',Tripp Lite 3ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Red 3'
Tripp Lite,N201-005-BL50BP,Consumable,Cable,,
Tripp Lite,N201-003-PU,Consumable,Cable,Tripp Lite 3ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Purple 3',Tripp Lite 3ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Purple 3'
Tripp Lite,N201-005-YW,Consumable,Cable,Tripp Lite 5ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Yellow 5',Tripp Lite 5ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Yellow 5'
Tripp Lite,N201-006-BL,Consumable,Cable,"Tripp Lite Cat6 Gigabit Snagless Molded Patch Cable (RJ45 M M) Blue, 6'","Tripp Lite Cat6 Gigabit Snagless Molded Patch Cable (RJ45 M M) Blue, 6'"
Tripp Lite,N201-007-GN,Consumable,Cable,Tripp Lite 7ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Green 7',Tripp Lite 7ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Green 7'
Tripp Lite,N201-010-BK,Consumable,Cable,Tripp Lite 10' Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Black 10',Tripp Lite 10' Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Black 10'
Tripp Lite,N201-007-PU,Consumable,Cable,Tripp Lite 7ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Purple 7',Tripp Lite 7ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Purple 7'
Tripp Lite,N201-020-BK,Consumable,Adapter,Tripp Lite 20ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Black 20',Tripp Lite 20ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Black 20'
Tripp Lite,N238-001-WH,Consumable,Cable,,
Tripp Lite,N201-030-BK,Consumable,Cable,Tripp Lite 30ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Black 30',Tripp Lite 30ft Cat6 Gigabit Snagless Molded Patch Cable RJ45 M M Black 30'
Tripp Lite,N304-006,Consumable,Cable,,
Tripp Lite,N316-01M,Consumable,Cable,Tripp Lite 1m 3ft Duplex Multimode 62 - 5 125 Fiber Patch Cable LC SC 3',Tripp Lite 1m 3ft Duplex Multimode 62 - 5 125 Fiber Patch Cable LC SC 3'
Tripp Lite,N316-02M,Consumable,Cable,Tripp Lite 2M Duplex Multimode Fiber 62.5 125 Patch Cable LC SC 6ft,Tripp Lite 2M Duplex Multimode Fiber 62.5 125 Patch Cable LC SC 6ft
Tripp Lite,N318-01M,Consumable,Cable,Tripp Lite 1M Duplex Multimode Fiber 62.5 125 Patch Cable LC ST 3ft,Tripp Lite 1M Duplex Multimode Fiber 62.5 125 Patch Cable LC ST 3ft
Tripp Lite,N318-02M,Consumable,Cable,Tripp Lite 2M Duplex Multimode Fiber 62.5 125 Patch Cable LC ST 6',Tripp Lite 2M Duplex Multimode Fiber 62.5 125 Patch Cable LC ST 6'
Tripp Lite,N506-02M,Consumable,Cable,,
Tripp Lite,N784-001-SC,Consumable,Adapter,Tripp Lite 10 100BaseT to 100BaseFX-SC Fiber Media Converter RJ45 SC,Tripp Lite 10 100BaseT to 100BaseFX-SC Fiber Media Converter RJ45 SC
Tripp Lite,N784-001-ST,Consumable,Adapter,Tripp Lite 10 100BaseT to 100BaseFX-ST Fiber Media Converter RJ45 ST,Tripp Lite 10 100BaseT to 100BaseFX-ST Fiber Media Converter RJ45 ST
Tripp Lite,N785-001-LC-MM,Consumable,Adapter,Tripp Lite LC Multimode Fiber Media Converter Gigabit 10 100 1000 RJ45,Tripp Lite LC Multimode Fiber Media Converter Gigabit 10 100 1000 RJ45
Tripp Lite,P002-000,Consumable,Adapter,Tripp Lite Computer Power Cord Adapter 10A 125V NEMA 5-15R to C14 Black,Tripp Lite Computer Power Cord Adapter 10A 125V NEMA 5-15R to C14 Black
Tripp Lite,P002-002-10A,Consumable,Cable,StarTech.com Cisco SFP-H10GB-CU3M Compatible 3m 10GbE SFP+ DAC Twinax Cable,
Tripp Lite,P004-003-13A,Consumable,Adapter,Tripp Lite Computer Power Extension Cord Adapter 13A 16AWG C14 to C13 3ft,Tripp Lite Computer Power Extension Cord Adapter 13A 16AWG C14 to C13 3ft
Tripp Lite,P004-004-13A,Consumable,Adapter,Tripp Lite Computer Power Extension Cord Adapter 13A 16AWG C14 to C13 4ft,Tripp Lite Computer Power Extension Cord Adapter 13A 16AWG C14 to C13 4ft
Tripp Lite,P004-006,Consumable,Cable,Tripp Lite Computer Power Extension Cord Adapter 10A 18AWG C14 to C13 6',
Tripp Lite,P004-010,Consumable,Cable,Tripp Lite Computer Power Extension Cord Adapter 10A 18 AWG C14 to C13 10',Tripp Lite Computer Power Extension Cord Adapter 10A 18 AWG C14 to C13 10'
Tripp Lite,P018-006,Consumable,Cable,Tripp Lite Heavy Duty Computer Power Extension Cord 15A 14AWG C14 to C15,
Tripp Lite,P120-06N-ACT,Consumable,Cable,"DVI-D to VGA Active Adapter Converter Cable, 6""",
Tripp Lite,P131-06N,Consumable,Cable,"Tripp Lite HDMI to VGA Video Adapter Converter w Audio 1080p 6in 6""","Tripp Lite HDMI to VGA Video Adapter Converter w Audio 1080p 6in 6"""
Tripp Lite,P132-08N,Consumable,Cable,,
Tripp Lite,P134-000,Consumable,Adapter,Tripp Lite DisplayPort to DVI Adapter Video Converter DP-M to DVI-I-F 6in,Tripp Lite DisplayPort to DVI Adapter Video Converter DP-M to DVI-I-F 6in
Tripp Lite,P134-06N-VGA,Consumable,Adapter,"Tripp Lite Displayport to VGA Active Cable Adapter DP to VGA M F 6in 6""","Tripp Lite Displayport to VGA Active Cable Adapter DP to VGA M F 6in 6"""
Tripp Lite,P136-000,Consumable,Adapter,Tripp Lite DisplayPort to HDMI Adapter Converter 1080p M F DP to HDMI 6in,Tripp Lite DisplayPort to HDMI Adapter Converter 1080p M F DP to HDMI 6in
Tripp Lite,P139-06N-DP4K6B,Consumable,Adapter,Tripp Lite Mini DisplayPort to DisplayPort Adapter 4K @ 60Hz mDP to DP 6in,Mini DisplayPort to DisplayPort Adapter
Tripp Lite,P222-010,Consumable,Cable,Tripp Lite 10ft PS 2 Keyboard Mouse Extension Cable Mini DIN6 M F 10',Tripp Lite 10ft PS 2 Keyboard Mouse Extension Cable Mini DIN6 M F 10'
Tripp Lite,P450-006,Consumable,Cable,"Null Modem Cable DB9F to DB9F,  Gold, 6ft.",
Tripp Lite,P450-010,Consumable,Cable,"Null Modem Gold Cable, DB9 (F-F), 10ft",
Tripp Lite,P512-006,Consumable,Cable,,
Tripp Lite,P520-006,Consumable,Cable,,
Tripp Lite,P560-006,Consumable,Cable,"DVI Dual Link TDMS Cable, DVI-D (M-M), 6ft",
Tripp Lite,P560-020,Consumable,Cable,"DVI-D M/M Digital TMDS Monitor Cable, Black, 20ft",
Tripp Lite,P566-003,Consumable,Cable,,
Tripp Lite,P566-006,Consumable,Cable,"HDMI to DVI M/M Gold Digital Video Cable, Black, 6ft",
Tripp Lite,P566-010-VGA,Consumable,Adapter,,
Tripp Lite,P568-003,Consumable,Cable,,
Tripp Lite,P566AB-006,Consumable,Cable,Tripp Lite Safe-IT HDMI to DVI Cable Antibacterial DVI-D Single Link 6ft,Tripp Lite Safe-IT HDMI to DVI Cable Antibacterial DVI-D Single Link 6ft
Tripp Lite,P568-006,Consumable,Cable,"Ultra HD 4Kx2K High Speed HDMI M/M Digital Video Cable with Audio, 6ft",
Tripp Lite,P568-010,Consumable,Cable,Tripp Lite High Speed HDMI Cable Digital Video with Audio M M Black 10ft,Tripp Lite High Speed HDMI Cable Digital Video with Audio M M Black 10ft
Tripp Lite,P568-012,Consumable,Cable,"Ultra HD 4Kx2K High Speed HDMI M/M Digital Video Cable with Audio, Black, 12ft",
Tripp Lite,P568-025,Consumable,Cable,"Ultra HD 4Kx2K High Speed HDMI M/M Digital Video Cable with Audio, Black, 25ft","Ultra HD 4Kx2K High Speed HDMI M/M Digital Video Cable with Audio, Black, 25ft"
Tripp Lite,P568-025-BK-GRP,Consumable,Cable,Tripp Lite High-Speed HDMI Cable w Gripping Connectors 1080p M M Black 25ft,Tripp Lite High-Speed HDMI Cable w Gripping Connectors 1080p M M Black 25ft
Tripp Lite,P568-030,Consumable,Cable,Tripp Lite 30ft High Speed HDMI Cable Digital A V 4K x 2K UHD Gold M M 30',Tripp Lite 30ft High Speed HDMI Cable Digital A V 4K x 2K UHD Gold M M 30'
Tripp Lite,P568-050,Consumable,Cable,,
Tripp Lite,P568-100-ACT,Consumable,Cable,,
Tripp Lite,P580-003,Consumable,Cable,Tripp Lite 3' Displayport Digital Video Audio Cable 4Kx2K 1080p Latches,Tripp Lite 3' Displayport Digital Video Audio Cable 4Kx2K 1080p Latches
Tripp Lite,P580-006,Consumable,Cable,,
Tripp Lite,P580-010,Consumable,Adapter,"Tripp Lite Displayport Digital Video Audio Cable 4K, 1080p w/ Latches 10ft",Displayport Digital Video Audio Cable
Tripp Lite,P581-006,Consumable,Cable,Tripp Lite 6ft DisplayPort to DVI-D Cable M M 1080p 6' DVI Video Cable,Tripp Lite 6ft DisplayPort to DVI-D Cable M M 1080p 6' DVI Video Cable
Tripp Lite,P582-006,Consumable,Cable,"DisplayPort to HDMI M/M 1080p HDCP Cable Adapter, Black, 6ft",
Tripp Lite,P582-020,Consumable,Cable,"DisplayPort to HDMI M/M 1080p Adapter Cable, Black, 20ft",
Tripp Lite,P586-012-HD-V2A,Consumable,Cable,Tripp Lite Mini DisplayPort 1.2a to HDMI 2.0 Active Adapter Cable 4K 12ft,Tripp Lite Mini DisplayPort 1.2a to HDMI 2.0 Active Adapter Cable 4K 12ft
Tripp Lite,P606-006,Consumable,Cable,"IEEE 1284 Parallel Printer Cable Gold (DB25M-C36M), 6ft",
Tripp Lite,PDUMH15ATNET,ivnt_Infrastructure,UPS,PDU Switched ATS 120V 15A 5-15R (8) Outlet (2) 5-15P Horizontal 1U RM,
Tripp Lite,PDUMH15HVNET,Consumable,Surge Suppressor,Tripp Lite PDU Switched 200V - 240V 15A C13 8 Outlet C14 Horizontal 1URM,PDU Switched 200V - 240V 15A C13 8 Outlet C14 Horizontal 1URM
Tripp Lite,PDUMH15NET,Consumable,Surge Suppressor,Tripp Lite PDU Switched 120V 1.4kW 15A 16 5-15R 5-15P 1URM Horizontal TAA,PDU Switched 120V 1.4kW 15A 16 5-15R 5-15P 1URM Horizontal TAA
Tripp Lite,PDUMH20ATNET,ivnt_Infrastructure,UPS,PDU Switched ATS 120V 20A 5-15/20R (16) Outlet L5-20P Horizontal 1U RM,PDU Switched ATS 120V 20A 5-15/20R (16) Outlet L5-20P Horizontal 1U RM
Tripp Lite,SMART1000LCDU,ivnt_Infrastructure,UPS,SmartPro LCD 1000VA/500W 120V Line Interactive Desktop Tower UPS AVR USB,
Tripp Lite,PS6020,Consumable,Cable,Multiple Outlet Strip 15-Amp (20) Outlet 15ft Cord,
Tripp Lite,SMART1500LCD,ivnt_Infrastructure,UPS,1500VA UPS Smart Pro Rack/Tower Digital LCD Line-Interactive (8) Outlet,1500VA UPS Smart Pro
Tripp Lite,SMART1500RM2U,ivnt_Infrastructure,UPS,"SmartPro 1.5kVA/1.35kW 120V Line Interactive 2U Rack/Tower UPS, Interactive LCD, USB/RS-232, EPO","SmartPro 1.5kVA/1.35kW 120V Line Interactive 2U Rack/Tower UPS, Interactive LCD, USB/RS-232, EPO"
Tripp Lite,SMART1500RMXL2U,ivnt_Infrastructure,UPS,SMARTPRO 1.5KVA 1350W LINE INT,
Tripp Lite,SMART3000RM2U,ivnt_Infrastructure,UPS,SmartPro 3kVA/2.25kW 120V Line Interactive Extnd Run 2U LCD UPS L5-30P (9) Outlets USB/Serial/EPO,SmartPro 3kVA/2.25kW 120V Line Interactive Extnd Run 2U LCD UPS L5-30P (9) Outlets USB/Serial/EPO
Tripp Lite,SMART1500RMXL2UA,ivnt_Infrastructure,UPS,"1500VA UPS Smart Pro Rack/Tower Extended Run Line-Interactive, 8 Outlet",1500VA UPS Smart Pro
Tripp Lite,SNMPWEBCARD,Consumable,Network Card,Internal SNMP Card for Remote UPS Management 10BaseT TAA Compliant,Internal SNMP Card for Remote UPS Management 10BaseT TAA Compliant
Tripp Lite,SR24UB,ivnt_Infrastructure,Rack,"Tripp Lite 24U Rack Enclosure Server Cabinet Doors & Sides, 33"" Depth",SR24UB
Tripp Lite,SR42UBEXPND,ivnt_Infrastructure,Chassis,Tripp Lite 42U Open Frame Rack Enclosure Server Cabinet 3000lb Capacity,Tripp Lite 42U Open Frame Rack Enclosure Server Cabinet 3000lb Capacity
Tripp Lite,SRCABLEVRT3,Consumable,Cable,Tripp Lite Open Frame Rack 6ft Vertical Cable Manager 3in,
Tripp Lite,SRSHELF4PHD,Consumable,Mounting Hardware,Tripp Lite Rack Enclosure Cabinet Heavy Duty Fixed Shelf 250lb Capacity,Tripp Lite Rack Enclosure Cabinet Heavy Duty Fixed Shelf 250lb Capacity
Tripp Lite,SRW6U,ivnt_Infrastructure,Rack,Tripp Lite 6U Wall Mount Rack Enclosure Cabinet Wallmount Rack Switch Depth,SRW6U
Tripp Lite,SU2200XLCD,ivnt_Infrastructure,UPS,Tripp Lite UPS 2200VA 1800W Smart Online LCD Tower 120V USB DB9 SNMP RT,
Tripp Lite,SU2200RTXLCD2U,ivnt_Infrastructure,UPS,Tripp Lite UPS 2200VA 1800W Smart Online Rackmount LCD Sine Wave USB DB9,UPS 2200VA 1800W Smart Online Rackmount LCD Sine Wave USB DB9
Tripp Lite,SU3000LCD2UHV,ivnt_Infrastructure,UPS,Tripp Lite UPS 3000VA 2700W Smart Online LCD Rackmount 208/240V USB DB9 2U,UPS 3000VA 2700W Smart Online LCD Rackmount 208/240V USB DB9 2U
Tripp Lite,TLP606B,Consumable,Power Adapter,Tripp Lite Surge Protector Strip 120V 6 Outlet 6' Cord 790 Joule Black,Tripp Lite Surge Protector Strip 120V 6 Outlet 6' Cord 790 Joule Black
Tripp Lite,T013-001-POE,Consumable,Accessory,Tripp Lite Network Cable Continuity Tester RJ45/ 11 w/PoE Detect Cat5e/6/6a,Tripp Lite Network Cable Continuity Tester RJ45/ 11 w/PoE Detect Cat5e/6/6a
Tripp Lite,TLP76MSGB,Consumable,Surge Suppressor,Tripp Lite Eco Surge Protector Power Strip Green 7-Outlet 6ft,
Tripp Lite,U022-006,Consumable,Cable,Tripp Lite 6' Hi-Speed USB 2.0 A/B Gold Device Cable Shielded M/M,
Tripp Lite,U022-006-COIL,Consumable,Cable,,
Tripp Lite,U024-006,Consumable,Cable,Tripp Lite 6ft USB 2.0 Hi-Speed Extension Cable Shielded A M/F 6',
Tripp Lite,U022-015,Consumable,Cable,,
Tripp Lite,U026-025,Consumable,Cable,Tripp Lite Active USB 2.0 Extension Cable USB-A M F 25ft 25' 7.6M,Tripp Lite Active USB 2.0 Extension Cable USB-A M F 25ft 25' 7.6M
Tripp Lite,U026-20M,Consumable,Cable,,
Tripp Lite,U050-006,Consumable,Cable,"USB 2.0 Type A to USB Micro-B M/M Cable, Black, 6ft",
Tripp Lite,U209-000-R,Consumable,Cable,"USB Type A to DB9 M/M Serial Adapter Cable, Black, 5ft",
Tripp Lite,U209-005-C,Consumable,Cable,Tripp Lite USB 2.0 USB-C to DB-9 Adapter Cable USB-C to RS-232 M M 5' 5ft,Tripp Lite USB 2.0 USB-C to DB-9 Adapter Cable USB-C to RS-232 M M 5' 5ft
Tripp Lite,U225-004-R,ivnt_Infrastructure,Hub,4-Port USB 2.0 Hub,
Tripp Lite,U219-000-R,Consumable,Adapter,USB to PS/2 Adapter Cable for Notebook Computers,
Tripp Lite,U280-007-CQC-ST,Consumable,USB Hub,"Tripp Lite USB Charging Station Hub 7-Port, 1 USB C Port w/Quick Charge 3.0","Tripp Lite USB Charging Station Hub 7-Port, 1 USB C Port w/Quick Charge 3.0"
Tripp Lite,U280-005-ST,Consumable,USB Hub,,
Tripp Lite,U280-C02-63W-1B,Consumable,Power Adapter,Tripp Lite USB Car Charger Dual-Port 63W Max Charging USB C USB-A Black,Tripp Lite USB Car Charger Dual-Port 63W Max Charging USB C USB-A Black
Tripp Lite,U329-000,Consumable,Cable,,
Tripp Lite,U339-000,Consumable,Hard Drive,,
Tripp Lite,U338-06N,Consumable,Adapter,"Tripp Lite USB 3.0 SuperSpeed to SATA IDE Adapter 2.5 3.5 5.25"" Hard Drives","Tripp Lite USB 3.0 SuperSpeed to SATA IDE Adapter 2.5 3.5 5.25"" Hard Drives"
Tripp Lite,U420-010,Consumable,Cable,"Tripp Lite USB C to USB Type C Cable 3.1 Gen 1, 5 Gbps 3A Rating M M 10ft","Tripp Lite USB C to USB Type C Cable 3.1 Gen 1, 5 Gbps 3A Rating M M 10ft"
Tripp Lite,U360-004-R,ivnt_Infrastructure,Hub,USB 3.0 SuperSpeed 4-Port Hub,
Tripp Lite,U444-006-DP-BE,Consumable,Cable,"Tripp Lite USB C to DisplayPort Adapter Cable USB 3.1 Locking 4K USB-C 6ft - DisplayPort adapter - USB-C (M) reversible to DisplayPort (M) locking - USB 3.1 Gen 1 / Thunderbolt 3 / DisplayPort 1.2 - 6 ft - 4K support, USB",Tripp Lite USB C to DisplayPort Adapter Cable USB 3.1
